Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day calls,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charges,State group churn
141,408,No,No,0,108,83,223.5,115,10.1,3,3,False,35.379999999999995,3
113,510,No,No,0,116,124,235.7,113,8.9,3,0,False,45.58,1
20,415,No,Yes,35,98,127,165.6,125,7.1,3,0,False,51.540000000000006,2
212,415,No,No,0,96,80,302.8,102,7.6,3,1,False,49.37,3
99,415,Yes,No,0,127,92,204.1,99,9.9,6,4,False,58.63,2
94,510,No,No,0,62,54,190.4,115,15.3,4,1,False,65.01,3
40,510,No,No,0,105,113,107.5,91,9.3,6,1,False,37.88,3
86,510,No,Yes,29,118,136,226.7,109,8.4,5,3,False,55.88,1
101,415,No,No,0,85,86,214.2,107,4.5,15,3,True,74.36,2
105,510,No,No,0,121,89,143.3,82,13.0,4,1,False,71.44,1
140,415,Yes,Yes,27,124,102,197.7,100,11.5,5,4,False,57.8,3
101,510,No,No,0,0,119,168.8,95,7.2,4,1,False,25.87,2
98,408,No,Yes,19,87,97,243.6,84,11.0,4,1,False,52.08,3
104,408,No,No,0,116,112,215.9,94,11.7,2,4,False,60.0,1
115,415,No,No,0,90,75,175.8,114,0.0,0,3,False,47.14,1
70,415,No,No,0,86,77,256.6,101,5.7,4,1,False,66.77000000000001,1
126,510,No,No,0,120,71,201.9,93,10.6,1,0,False,50.129999999999995,2
87,510,No,Yes,39,113,63,163.6,88,9.5,1,3,False,43.04,3
86,415,No,No,0,139,93,235.8,110,8.9,8,1,False,57.279999999999994,1
1,415,No,Yes,30,95,110,248.3,110,8.4,2,0,False,64.34,3
133,408,No,No,0,91,94,260.4,78,12.2,5,1,False,60.6,2
103,510,No,No,0,84,91,167.9,115,7.7,6,1,False,54.31,3
131,415,No,Yes,24,60,78,210.6,121,9.4,4,1,False,54.940000000000005,3
99,510,No,No,0,89,95,203.1,114,9.1,1,0,False,53.17,1
27,510,No,No,0,121,92,192.9,106,7.6,3,3,False,66.14999999999999,3
141,408,No,No,0,74,104,150.5,79,10.7,7,1,False,40.0,1
29,415,Yes,Yes,37,101,79,139.8,106,5.7,7,2,False,63.36,3
65,415,No,No,0,95,100,180.5,105,6.6,12,2,False,39.92,1
81,415,Yes,No,0,68,98,214.5,97,17.9,3,3,True,54.489999999999995,3
37,415,No,Yes,20,81,110,210.7,102,10.4,7,0,False,75.69,3
107,510,No,Yes,31,45,70,261.6,109,5.6,1,1,False,59.35999999999999,2
127,415,Yes,Yes,28,117,131,152.8,132,10.4,3,1,False,39.550000000000004,2
78,408,No,No,0,77,114,252.9,107,11.7,5,0,False,55.05000000000001,3
176,415,No,No,0,108,100,148.6,85,9.6,6,2,False,66.5,1
96,415,Yes,No,0,117,120,98.3,95,11.2,5,2,False,66.15,2
11,510,No,Yes,38,130,84,233.0,79,7.0,7,1,False,64.76,2
48,415,No,Yes,34,70,121,217.9,71,7.6,4,1,False,68.78,2
47,408,No,Yes,37,150,97,178.7,112,13.2,6,2,False,51.51,2
89,415,Yes,Yes,19,114,132,123.5,116,11.1,2,0,True,49.94,1
83,510,No,Yes,26,117,97,133.6,82,10.8,7,1,False,67.37,3
126,415,Yes,Yes,34,118,105,210.8,136,9.7,6,4,False,72.41000000000001,1
60,510,No,No,0,99,131,224.9,112,15.1,6,2,False,68.78,1
122,415,No,No,0,115,137,188.9,110,8.6,4,0,False,54.72,2
136,408,No,No,0,97,85,119.1,99,5.0,10,1,False,50.410000000000004,3
172,408,No,Yes,47,102,118,245.0,123,8.8,2,1,False,75.99999999999999,3
102,510,No,No,0,116,87,201.1,73,8.3,3,1,True,62.330000000000005,3
113,415,Yes,No,0,82,115,139.4,97,9.2,7,1,False,59.529999999999994,2
79,415,No,No,0,99,82,275.6,82,8.9,4,3,False,65.02,2
55,510,No,Yes,8,104,94,377.5,114,9.7,2,1,False,72.02,1
160,415,No,No,0,105,107,220.8,131,8.3,2,0,False,56.37,2
110,415,No,No,0,110,140,184.1,86,7.8,3,4,False,65.42,2
192,415,No,No,0,101,50,167.4,83,12.7,6,4,False,72.87,2
93,408,No,No,0,100,103,126.3,88,10.9,9,0,False,46.839999999999996,3
101,415,No,Yes,33,137,94,184.5,113,9.5,2,2,False,64.1,2
77,510,No,No,0,136,115,252.4,73,12.3,3,2,False,52.169999999999995,1
105,415,No,Yes,40,111,110,221.1,115,8.1,3,2,False,62.3,2
133,408,No,Yes,44,80,113,224.1,87,14.1,7,2,True,61.269999999999996,2
131,408,No,No,0,95,48,258.6,108,6.6,7,1,False,60.27,1
106,510,No,Yes,33,120,85,150.9,113,9.9,4,1,False,43.36,3
118,415,No,No,0,113,92,254.7,129,5.9,4,1,False,46.02,1
125,408,No,No,0,94,83,238.4,114,8.6,4,1,False,54.190000000000005,3
95,415,No,No,0,88,68,211.9,104,16.1,8,0,False,63.56,1
80,415,No,No,0,160,87,182.1,76,9.3,3,3,False,57.699999999999996,3
145,408,No,No,0,78,106,185.8,90,10.0,6,0,False,40.25,3
37,408,No,No,0,107,110,83.9,123,8.1,4,2,False,57.53,2
87,415,No,No,0,93,68,223.3,77,7.6,6,1,False,57.099999999999994,1
69,415,No,No,0,85,100,228.0,94,9.0,5,3,False,64.07,2
83,510,No,No,0,120,101,197.7,84,8.6,2,1,False,44.07,2
195,415,No,No,0,108,88,184.0,99,5.1,3,0,False,39.120000000000005,2
67,415,Yes,Yes,35,59,116,216.3,106,16.9,4,0,True,63.43000000000001,2
75,510,No,Yes,27,102,127,194.4,114,4.2,7,3,False,47.440000000000005,3
123,415,No,Yes,27,79,78,173.8,116,15.0,1,0,False,62.94,1
41,415,No,Yes,41,95,120,115.7,74,5.9,3,1,False,53.71000000000001,2
75,415,No,No,0,99,83,158.7,104,8.1,5,0,False,60.56,3
76,415,Yes,No,0,66,121,165.2,84,12.0,7,1,True,79.54,3
86,415,Yes,No,0,120,92,206.5,103,10.3,4,1,False,72.78,1
140,408,No,No,0,89,65,249.6,85,16.3,6,0,False,48.13,2
70,415,No,No,0,112,104,169.4,110,15.8,7,3,False,36.67999999999999,1
118,415,No,No,0,122,78,195.3,108,9.7,7,2,False,71.53999999999999,1
66,415,No,Yes,16,92,105,305.4,98,8.9,2,1,False,65.57000000000001,3
78,408,No,No,0,102,64,205.8,120,11.0,5,0,False,43.48,1
129,415,No,Yes,34,79,113,190.1,117,14.8,9,2,False,58.61,3
6,408,No,No,0,93,122,164.4,98,9.4,4,3,False,61.379999999999995,2
107,510,Yes,No,0,91,105,282.5,100,10.0,3,1,False,69.07000000000001,3
107,415,Yes,No,0,106,89,241.1,123,12.9,2,3,True,52.54,3
138,415,No,No,0,87,110,193.5,139,15.4,3,1,False,49.77000000000001,3
103,510,No,No,0,104,70,312.5,97,9.7,2,0,False,55.72,3
116,415,No,Yes,44,94,103,244.0,76,11.1,2,0,False,72.23,2
189,408,No,No,0,84,81,206.1,120,6.3,4,2,False,64.59,2
161,415,No,No,0,120,120,222.5,91,11.8,2,2,False,48.279999999999994,3
1,415,No,No,0,107,82,211.5,91,7.0,2,1,False,69.95,1
89,408,No,No,0,110,115,227.3,106,12.8,3,1,False,61.300000000000004,2
64,408,No,No,0,126,100,154.5,65,9.7,5,1,False,72.68,3
126,415,No,Yes,30,90,97,153.8,97,12.8,4,4,True,49.33,3
129,415,No,No,0,85,114,210.7,109,4.9,10,2,False,63.410000000000004,1
128,510,No,Yes,32,136,80,191.4,101,10.8,4,0,False,71.69,2
114,510,No,No,0,101,80,172.7,121,10.6,5,1,False,55.45,3
50,408,No,No,0,102,108,210.2,95,11.1,3,0,False,64.09,2
86,415,No,No,0,104,110,230.7,86,11.5,1,3,False,53.89000000000001,2
96,408,No,No,0,86,88,162.5,117,12.2,6,1,False,63.18,1
57,415,Yes,Yes,17,94,94,236.7,117,12.2,3,2,False,68.01,2
65,510,No,No,0,117,122,280.5,147,8.5,3,2,False,59.79,3
136,415,No,No,0,74,81,248.3,110,10.7,3,2,False,71.24,3
116,408,No,No,0,84,113,239.8,145,12.0,6,1,False,61.96,3
93,408,No,No,0,74,88,252.2,120,6.6,5,3,False,62.38,1
142,510,No,Yes,40,105,93,210.3,110,9.2,3,3,False,67.25000000000001,3
92,408,No,No,0,82,75,211.1,113,8.6,2,1,False,72.32999999999998,3
70,415,No,No,0,91,81,171.0,105,6.7,6,1,False,69.03,1
22,408,No,Yes,14,100,103,65.7,91,4.2,1,1,False,56.790000000000006,1
37,415,No,No,0,114,109,212.7,101,12.0,2,2,False,70.21,3
51,415,No,No,0,99,107,311.8,121,7.0,3,1,False,60.66,2
174,408,No,No,0,96,108,225.2,107,10.0,5,2,False,48.720000000000006,2
68,415,No,No,0,112,100,233.8,97,8.4,3,1,True,71.28999999999999,2
130,415,No,No,0,70,115,194.2,100,12.4,2,1,False,64.31,2
134,408,No,No,0,91,105,194.3,113,8.9,3,2,False,60.7,3
108,415,No,Yes,35,136,101,214.6,105,9.5,7,2,False,55.86000000000001,2
103,415,No,No,0,83,65,221.6,66,9.7,2,3,False,62.85999999999999,1
62,510,No,No,0,100,99,263.2,109,5.6,4,1,False,55.169999999999995,1
162,415,No,No,0,89,111,212.4,98,11.4,3,2,False,48.94,3
42,415,No,No,0,108,120,129.1,73,13.1,6,1,False,42.97,1
155,415,No,Yes,23,112,106,213.7,123,13.4,11,2,False,66.01,2
36,510,No,No,0,94,117,221.3,108,9.0,2,0,False,52.31,1
143,415,No,No,0,99,128,203.0,84,4.5,4,0,True,62.519999999999996,3
81,510,No,No,0,141,102,271.8,96,8.0,6,1,True,77.16,1
138,510,Yes,No,0,104,114,167.5,95,9.6,4,4,True,33.849999999999994,2
103,415,No,Yes,18,84,84,171.5,112,11.5,7,0,True,50.839999999999996,1
127,510,Yes,No,0,102,80,252.0,96,13.9,5,2,True,75.48,2
136,510,No,No,0,99,125,293.7,78,10.7,6,1,True,74.89,2
99,415,No,No,0,102,89,237.7,81,12.0,8,2,False,67.53999999999999,3
95,415,No,No,0,79,109,219.9,102,8.9,5,0,False,40.32,3
118,408,Yes,Yes,21,122,125,158.7,81,11.1,3,4,True,54.53,3
113,415,No,No,0,111,88,197.4,114,13.7,3,5,True,30.830000000000002,2
128,408,Yes,No,0,112,101,152.3,116,10.7,5,0,False,60.050000000000004,2
117,408,No,No,0,100,104,199.7,93,15.7,10,3,False,42.11000000000001,1
48,415,No,Yes,36,92,121,270.0,87,7.6,4,3,False,67.7,3
81,510,Yes,No,0,105,120,258.2,113,11.9,3,0,False,71.47,1
140,408,No,No,0,98,109,141.6,66,8.2,2,1,False,53.75,3
107,510,No,Yes,38,92,73,104.1,91,11.0,1,2,False,60.29,3
56,415,No,No,0,111,119,182.3,72,14.3,4,1,False,49.480000000000004,1
159,415,No,No,0,103,97,170.6,93,10.5,10,1,False,49.08,3
102,415,No,No,0,80,133,169.2,105,10.3,5,1,False,71.10000000000001,3
106,408,No,No,0,106,113,112.3,95,11.4,2,2,False,35.709999999999994,3
225,415,No,No,0,106,109,210.0,93,8.7,3,0,True,63.18,3
86,415,No,No,0,93,95,228.7,70,11.3,7,0,False,68.61999999999999,2
169,415,No,No,0,79,85,220.9,97,13.3,10,1,False,65.24,1
122,510,No,Yes,22,92,121,205.0,103,8.6,5,2,False,58.190000000000005,1
52,415,No,Yes,32,68,77,289.4,87,13.5,5,2,False,59.800000000000004,3
79,415,No,Yes,34,100,78,256.6,102,14.8,4,2,False,53.269999999999996,2
135,415,No,No,0,91,104,217.2,118,5.9,3,2,False,67.19,3
37,415,No,No,0,69,113,207.5,117,12.9,1,0,False,56.29,1
161,415,No,Yes,39,76,94,205.1,121,7.3,4,1,False,57.92999999999999,3
123,415,No,No,0,126,94,198.4,132,10.8,5,0,False,43.730000000000004,3
80,415,No,Yes,38,69,68,209.5,102,9.5,10,2,False,69.00999999999999,2
94,415,No,No,0,113,91,279.6,110,15.6,16,0,False,50.66,2
105,415,No,Yes,27,96,94,274.4,101,11.4,2,1,False,53.68,1
73,415,No,Yes,31,104,84,230.1,110,11.5,3,0,False,61.47,3
112,415,No,No,0,100,90,281.4,107,17.3,3,2,False,58.95,1
179,408,No,No,0,134,94,191.4,72,6.1,4,1,False,64.09,1
57,510,No,No,0,78,85,253.5,97,10.1,9,1,False,57.07,2
127,415,No,Yes,14,99,91,221.6,77,11.6,1,1,False,51.88,1
122,415,Yes,Yes,40,80,90,185.9,99,12.7,4,1,False,69.81,2
33,510,No,Yes,35,85,82,191.0,131,8.5,2,1,False,51.25999999999999,3
94,408,No,No,0,90,57,172.2,100,10.4,6,3,False,48.17,2
100,408,No,No,0,123,132,186.7,116,10.2,10,1,False,58.309999999999995,2
106,415,No,No,0,97,99,162.1,80,8.8,5,2,False,52.6,1
148,415,No,Yes,38,110,73,109.6,105,16.5,4,2,False,54.86,1
120,415,No,Yes,29,140,89,166.8,83,10.6,6,0,False,79.30000000000001,1
91,415,No,Yes,34,96,122,143.9,76,5.6,11,1,False,60.089999999999996,2
86,510,No,No,0,92,95,271.2,96,9.0,2,1,False,50.449999999999996,3
78,415,No,Yes,25,73,113,211.7,73,13.2,2,0,False,71.78,2
94,510,No,No,0,136,111,253.4,82,12.6,5,1,False,54.81,3
85,415,No,No,0,93,113,309.1,78,11.4,7,2,True,74.06,3
89,415,No,No,0,77,80,194.7,70,7.2,4,1,False,38.9,3
128,415,No,No,0,111,115,227.0,74,12.7,4,1,False,63.43,1
115,415,Yes,No,0,119,126,217.1,70,12.4,3,1,False,60.62,3
76,415,No,No,0,55,108,239.1,95,5.8,6,1,False,51.47,1
75,415,No,Yes,39,107,132,129.6,73,11.3,7,1,False,66.39999999999999,3
82,415,No,Yes,29,77,112,79.3,95,8.8,2,2,False,45.27,1
87,510,No,No,0,113,100,221.7,93,13.4,3,1,False,63.24,2
115,415,No,Yes,26,110,133,261.6,100,4.5,4,0,False,59.0,3
99,510,Yes,No,0,102,102,163.1,93,11.3,3,0,True,81.41,3
121,415,Yes,Yes,44,127,108,196.2,129,8.7,4,3,False,69.7,2
54,510,No,Yes,33,90,112,150.3,83,11.3,4,2,False,46.529999999999994,2
95,415,No,No,0,113,144,325.6,99,10.1,3,0,False,71.16000000000001,3
163,408,No,Yes,25,99,99,242.7,88,13.8,8,2,False,69.86,2
57,415,No,No,0,96,112,285.4,83,11.2,4,0,False,64.64,2
104,408,Yes,No,0,73,103,306.6,90,12.6,5,4,False,69.45,1
83,415,No,Yes,20,89,92,200.6,79,11.2,2,0,False,42.47,1
141,415,No,No,0,87,120,270.0,107,7.0,1,2,False,63.08,1
95,415,No,No,0,114,106,173.4,92,3.8,2,3,False,61.699999999999996,2
184,415,No,No,0,73,120,192.0,94,13.8,4,1,True,76.98,3
74,408,No,No,0,95,36,280.4,77,7.6,3,2,False,59.489999999999995,3
67,415,No,No,0,125,86,272.8,97,10.9,4,0,False,60.51,1
104,415,Yes,No,0,108,113,259.3,103,11.0,4,0,False,53.58,1
149,415,No,No,0,88,110,204.7,119,12.2,6,4,True,47.07,2
154,408,No,Yes,35,102,99,163.1,100,9.6,2,0,False,64.33,1
138,510,No,Yes,21,149,109,179.7,111,7.9,1,0,False,25.52,3
117,415,No,No,0,83,101,133.1,113,9.6,8,1,False,61.129999999999995,3
130,408,No,No,0,140,104,161.9,123,11.3,5,1,False,57.4,3
73,415,No,No,0,115,133,169.8,122,11.1,2,2,False,66.05000000000001,1
100,510,No,Yes,38,121,131,290.0,61,9.8,6,0,False,78.89,1
149,510,No,No,0,115,82,114.1,83,8.6,4,1,False,59.550000000000004,3
29,408,No,No,0,81,110,132.6,98,12.7,7,2,False,57.14,3
131,510,No,No,0,74,90,190.5,114,15.8,9,1,False,41.519999999999996,2
153,510,No,No,0,145,103,197.8,71,8.0,3,2,False,55.120000000000005,3
84,510,No,No,0,144,122,130.2,121,13.2,5,2,False,65.13,1
133,510,No,No,0,65,128,238.2,108,10.0,8,2,False,57.230000000000004,1
87,415,No,No,0,101,80,285.7,89,9.5,3,0,False,63.94,3
72,415,No,No,0,114,97,210.1,120,12.0,5,2,False,60.940000000000005,1
65,510,No,Yes,29,104,81,210.0,96,8.9,6,1,False,66.12,3
74,415,No,No,0,93,120,241.8,95,9.1,2,2,False,69.89999999999999,2
116,408,No,No,0,79,88,167.8,71,9.7,2,6,True,52.529999999999994,3
68,510,No,No,0,95,90,174.3,99,11.7,1,2,False,52.17999999999999,3
68,415,No,No,0,99,85,202.0,111,11.0,3,3,False,64.88,1
54,415,Yes,No,0,77,94,188.9,75,10.1,3,1,False,68.07000000000001,2
107,408,No,No,0,104,94,311.1,79,7.3,3,3,False,53.58,1
173,510,No,No,0,143,134,151.2,119,9.9,2,0,True,77.3,3
110,408,No,No,0,94,98,214.8,78,13.5,4,1,False,60.17,1
102,510,No,No,0,79,136,270.4,110,8.5,5,0,False,64.27,1
91,408,No,Yes,31,78,98,104.7,114,9.6,2,1,False,72.02999999999999,2
64,415,Yes,No,0,134,87,139.6,132,17.3,9,1,True,58.45,3
176,415,No,Yes,23,130,74,177.7,104,7.2,6,1,False,71.9,1
84,510,No,Yes,12,87,73,165.8,114,10.7,2,1,False,37.38,1
138,510,No,No,0,102,106,207.7,75,5.0,3,3,False,53.36,2
101,415,No,Yes,28,132,107,281.3,120,10.7,5,1,False,53.239999999999995,1
136,408,No,No,0,79,113,177.5,75,6.0,11,2,False,47.230000000000004,1
111,510,No,No,0,80,94,246.0,107,6.4,3,2,False,57.09,2
132,408,No,Yes,36,93,75,131.3,92,13.7,5,0,False,57.22,2
128,415,No,No,0,91,60,143.2,112,14.7,2,3,False,67.98,2
92,408,No,Yes,38,96,144,210.0,108,8.9,1,1,False,66.59,2
197,415,Yes,No,0,80,115,173.9,95,13.7,5,5,True,52.07,2
99,415,No,Yes,33,93,102,165.7,96,10.6,1,2,False,61.03,3
106,415,No,Yes,31,125,110,115.6,101,12.3,4,3,False,52.57000000000001,2
78,415,No,No,0,85,105,129.6,119,10.2,1,0,False,56.04,2
98,408,No,No,0,99,87,189.6,130,7.8,6,1,False,54.69,3
17,408,No,Yes,35,123,74,209.9,130,8.1,10,1,False,68.39,3
56,415,No,Yes,24,87,76,266.6,98,12.7,3,1,False,51.76,2
84,415,No,No,0,105,60,305.4,74,14.0,6,2,False,63.28,1
95,510,No,No,0,96,61,173.0,105,13.7,3,2,False,60.4,2
76,510,Yes,No,0,120,96,220.2,67,9.9,1,1,True,73.25,3
93,415,No,No,0,95,100,227.1,71,10.2,3,0,False,55.849999999999994,2
83,408,No,No,0,96,78,161.5,123,7.7,5,2,False,46.480000000000004,3
123,415,No,No,0,119,51,168.2,77,9.0,10,1,False,58.93,3
64,408,No,No,0,116,110,273.4,91,8.9,8,1,False,58.85,2
82,510,No,No,0,73,120,267.1,102,10.6,6,0,True,88.66,2
110,510,No,No,0,93,106,192.8,105,7.1,4,1,False,56.2,2
47,415,No,Yes,30,93,140,226.0,118,12.9,4,2,False,67.59,1
115,510,No,No,0,107,96,149.4,99,14.1,4,2,False,39.81,2
69,415,No,No,0,88,86,194.0,83,10.8,5,3,False,48.11,2
90,415,No,No,0,80,105,175.0,111,14.2,5,3,False,31.339999999999996,3
98,415,No,No,0,107,103,175.3,110,10.5,4,3,False,38.95,3
90,408,No,Yes,39,89,91,197.4,65,11.4,5,1,False,46.7,2
174,415,No,Yes,15,143,115,221.8,109,12.4,9,1,False,68.94,2
79,415,No,No,0,114,111,264.6,88,6.3,7,1,True,74.99,2
99,415,No,No,0,75,111,254.9,98,11.5,7,7,True,52.76,2
114,415,No,No,0,100,102,291.8,120,13.3,5,2,False,67.71,1
141,510,No,No,0,113,81,153.8,107,12.4,6,1,False,63.970000000000006,2
132,408,No,No,0,107,121,206.1,79,11.5,2,1,False,59.06,1
133,510,No,No,0,85,116,286.3,80,6.0,4,0,False,63.19,2
133,408,No,No,0,133,140,161.8,84,8.4,3,4,False,60.760000000000005,3
93,510,No,Yes,32,117,61,192.7,85,9.4,5,2,False,58.17,2
140,415,No,No,0,108,84,216.4,74,7.7,3,4,True,52.699999999999996,2
144,510,No,No,0,95,90,120.0,90,11.6,5,1,True,76.34,2
24,408,No,Yes,29,105,114,129.0,105,7.2,2,3,False,64.14,1
54,415,No,No,0,113,156,267.6,117,11.7,3,1,False,71.91999999999999,3
50,408,No,No,0,129,94,206.9,88,5.6,9,5,True,46.75,2
92,415,No,Yes,23,83,129,116.4,110,11.2,3,4,False,58.7,1
96,408,No,No,0,68,53,181.2,67,10.5,3,3,False,65.89,3
102,408,No,No,0,73,114,164.7,116,10.3,5,4,False,58.019999999999996,3
99,415,No,No,0,66,104,233.7,82,11.4,2,3,False,56.769999999999996,1
36,510,No,Yes,25,110,67,147.4,74,9.1,2,1,False,55.71000000000001,3
70,510,No,No,0,102,133,231.4,93,14.3,3,1,False,54.08999999999999,3
109,415,Yes,No,0,85,131,297.9,84,9.7,8,2,True,74.46000000000001,1
100,415,No,No,0,152,115,179.8,88,15.2,5,2,False,56.85,1
80,510,No,No,0,123,75,241.4,75,10.9,7,2,False,62.75999999999999,2
100,510,No,No,0,87,56,170.2,77,7.1,4,1,False,38.74,3
50,510,No,No,0,108,103,196.1,126,11.0,5,1,False,52.58,2
105,415,No,No,0,48,119,259.2,53,12.2,2,1,False,45.71,3
113,415,No,Yes,23,104,67,201.8,76,9.5,5,4,False,57.019999999999996,1
111,415,No,Yes,36,123,105,166.0,85,13.4,4,2,False,42.05,3
161,408,No,No,0,121,46,247.2,131,12.6,3,2,False,54.589999999999996,1
70,415,No,No,0,95,111,255.6,104,12.9,7,0,True,80.35000000000001,3
97,415,No,Yes,43,105,115,222.4,100,8.3,5,3,False,54.96,1
130,510,No,No,0,70,99,239.5,83,3.5,6,0,False,55.870000000000005,3
92,415,No,No,0,101,100,216.9,99,13.8,3,1,False,65.67999999999999,1
119,408,No,No,0,68,88,157.4,93,14.8,1,0,False,49.81,2
115,415,No,No,0,125,74,191.4,141,6.9,6,1,True,76.64,3
127,408,No,Yes,25,91,64,300.0,99,4.8,3,0,False,65.1,1
153,415,No,Yes,31,130,103,118.9,105,9.4,6,0,False,56.45,1
79,415,No,No,0,124,95,237.9,55,11.4,5,1,False,38.85,1
35,415,No,No,0,87,78,131.3,123,5.8,2,1,False,73.75999999999999,1
68,510,No,No,0,94,129,188.7,117,10.2,1,0,False,64.09,3
60,408,No,No,0,147,89,248.2,98,13.5,6,1,True,63.06,1
71,510,No,Yes,23,82,136,268.4,154,14.1,7,1,False,67.77,3
124,415,No,No,0,107,112,188.8,102,8.8,3,3,False,51.900000000000006,2
23,510,No,No,0,74,95,262.9,126,6.9,2,1,True,47.269999999999996,3
225,415,No,No,0,142,63,218.0,103,8.8,2,1,False,64.2,2
181,415,Yes,No,0,83,83,262.0,98,14.1,3,0,True,53.59,3
63,415,No,No,0,92,102,228.9,120,7.5,2,2,False,54.269999999999996,2
54,415,Yes,No,0,108,108,141.5,111,9.7,2,2,True,63.449999999999996,3
80,408,Yes,Yes,15,110,120,141.2,82,11.9,5,1,False,51.14,1
118,408,Yes,Yes,39,106,111,117.8,103,9.2,6,1,False,44.40999999999999,3
42,408,Yes,No,0,127,94,165.3,114,12.0,6,2,False,56.24,3
134,408,No,No,0,105,90,253.9,108,12.1,7,0,False,68.27999999999999,3
66,415,No,Yes,35,100,93,209.5,108,8.9,6,0,False,66.48,3
66,415,No,No,0,102,109,259.9,95,9.2,6,2,False,68.83,3
127,415,No,Yes,28,124,113,241.2,127,7.7,2,1,False,73.10999999999999,1
146,510,No,No,0,77,128,186.0,83,7.4,3,0,False,55.8,1
93,408,No,Yes,42,101,84,171.0,106,11.5,1,1,False,62.39,2
77,415,No,No,0,87,83,239.4,91,7.5,4,0,True,76.08,3
111,415,No,No,0,125,67,127.9,101,12.7,2,4,True,50.519999999999996,1
115,510,No,Yes,14,86,90,229.4,120,10.5,3,2,False,53.39,2
115,510,Yes,No,0,110,100,179.7,124,10.8,2,2,True,50.47,3
114,408,No,No,0,101,81,133.3,79,9.6,2,2,False,62.650000000000006,3
106,415,No,No,0,112,114,252.9,106,9.1,3,0,False,59.5,3
59,510,No,No,0,92,88,114.5,89,12.5,10,1,False,52.11,2
87,415,Yes,Yes,40,79,74,222.4,124,11.5,3,1,False,64.14,1
21,415,No,No,0,81,117,281.5,87,6.6,1,1,False,70.33,3
142,408,No,Yes,24,103,65,256.7,106,9.5,4,0,False,79.19,1
149,415,No,No,0,83,97,219.6,80,10.0,3,3,True,74.67,2
54,510,No,Yes,39,82,60,236.4,113,11.3,10,2,False,47.209999999999994,2
88,510,No,No,0,76,60,141.1,99,8.0,1,1,False,59.99000000000001,2
85,415,No,Yes,29,97,102,165.4,148,10.9,3,1,False,46.85999999999999,1
51,415,Yes,No,0,108,85,214.2,92,14.1,4,0,True,59.36,2
45,510,No,Yes,29,104,101,235.6,92,7.9,6,2,False,54.730000000000004,1
146,408,No,Yes,31,91,108,169.6,77,7.8,2,1,False,64.69000000000001,3
63,510,No,Yes,34,119,91,195.7,103,12.3,5,1,False,57.300000000000004,1
72,510,No,No,0,111,102,179.5,91,10.8,3,1,False,52.599999999999994,3
130,408,No,No,0,102,107,231.7,99,6.1,6,0,False,51.26,1
97,415,No,No,0,87,105,279.8,123,7.3,4,1,False,65.25,2
54,415,No,No,0,73,108,203.7,107,11.5,5,1,True,79.97,3
160,415,No,Yes,29,121,108,123.8,131,15.2,4,1,False,59.99,2
79,415,No,No,0,90,91,212.4,129,13.0,4,1,False,49.089999999999996,3
92,415,No,Yes,47,95,130,203.6,95,10.2,11,0,False,53.650000000000006,2
59,415,No,No,0,65,123,214.7,94,12.0,4,1,False,68.64999999999999,3
132,510,No,No,0,80,90,87.5,90,6.2,10,1,False,47.599999999999994,1
93,415,No,No,0,103,130,263.9,96,8.5,6,2,False,61.089999999999996,2
147,415,No,Yes,36,78,105,98.0,125,13.8,7,5,False,70.74000000000001,3
101,510,No,No,0,105,75,210.0,93,8.5,5,1,False,63.75,1
125,415,Yes,No,0,118,111,263.8,112,9.6,2,0,True,59.959999999999994,3
63,415,No,No,0,84,137,217.1,99,10.7,9,3,False,68.3,2
107,415,No,No,0,102,117,185.6,92,11.7,6,0,False,63.42,3
117,408,No,No,0,104,119,294.8,111,13.8,2,1,False,61.15999999999999,3
124,415,No,No,0,103,116,227.5,153,11.9,5,0,False,66.92,2
115,510,No,No,0,148,87,240.3,96,15.4,8,3,False,52.64,2
156,408,Yes,No,0,119,106,94.4,96,8.3,3,1,False,73.84,2
89,408,No,No,0,83,88,169.7,138,6.1,3,0,False,55.85999999999999,2
72,415,No,No,0,147,121,112.8,125,13.1,4,0,False,60.79,2
53,415,No,No,0,98,125,141.1,116,18.4,3,2,False,61.13,2
116,408,No,No,0,119,123,190.7,128,7.3,4,2,False,51.15,2
78,408,No,No,0,140,113,286.5,125,11.8,3,3,False,56.01,2
56,510,No,No,0,84,115,243.9,95,8.9,2,1,False,48.1,1
123,408,No,Yes,39,99,110,108.9,113,15.4,7,1,False,75.86,3
116,415,No,Yes,23,78,121,277.8,104,11.8,3,2,False,70.50999999999999,3
102,408,No,No,0,106,127,199.4,128,7.7,2,3,False,58.11,1
95,415,No,No,0,96,89,250.9,113,13.4,6,2,False,58.36,2
102,408,No,No,0,67,103,141.9,72,9.9,2,2,False,53.040000000000006,1
89,415,No,Yes,25,140,69,162.1,117,10.6,10,1,False,63.5,3
50,408,No,No,0,82,118,72.2,89,10.5,6,1,False,71.58,3
93,415,No,Yes,42,90,102,266.9,130,11.3,5,7,False,63.68999999999999,3
68,510,No,No,0,116,101,138.4,134,15.1,11,1,False,61.56,2
70,408,No,No,0,97,83,182.5,122,8.0,3,2,False,69.27,1
138,415,No,Yes,29,87,123,256.2,130,14.2,6,0,False,66.65,1
